internalTaxonId,useCode,useName
46101835,1,Food - human
46102308,1,Food - human
46102475,1,Food - human
46102491,1,Food - human
132819,1,Food - human
132819,13,"Pets/display animals, horticulture"
60803,13,"Pets/display animals, horticulture"
60825,1,Food - human
60847,1,Food - human
60860,13,"Pets/display animals, horticulture"
60864,13,"Pets/display animals, horticulture"
60865,13,"Pets/display animals, horticulture"
60866,13,"Pets/display animals, horticulture"
60875,13,"Pets/display animals, horticulture"
60877,13,"Pets/display animals, horticulture"
60895,13,"Pets/display animals, horticulture"
60912,13,"Pets/display animals, horticulture"
60916,13,"Pets/display animals, horticulture"
60918,13,"Pets/display animals, horticulture"
60933,13,"Pets/display animals, horticulture"
60934,13,"Pets/display animals, horticulture"
60935,13,"Pets/display animals, horticulture"
60939,13,"Pets/display animals, horticulture"
60940,13,"Pets/display animals, horticulture"
60963,13,"Pets/display animals, horticulture"
61030,1,Food - human
61055,13,"Pets/display animals, horticulture"
61058,13,"Pets/display animals, horticulture"
61061,13,"Pets/display animals, horticulture"
61064,13,"Pets/display animals, horticulture"
61065,13,"Pets/display animals, horticulture"
61066,13,"Pets/display animals, horticulture"
61071,13,"Pets/display animals, horticulture"
61089,13,"Pets/display animals, horticulture"
61091,13,"Pets/display animals, horticulture"
61092,13,"Pets/display animals, horticulture"
61093,13,"Pets/display animals, horticulture"
61094,13,"Pets/display animals, horticulture"
61096,13,"Pets/display animals, horticulture"
61102,13,"Pets/display animals, horticulture"
61104,13,"Pets/display animals, horticulture"
61106,13,"Pets/display animals, horticulture"
61116,13,"Pets/display animals, horticulture"
61117,13,"Pets/display animals, horticulture"
61119,13,"Pets/display animals, horticulture"
61122,13,"Pets/display animals, horticulture"
61126,13,"Pets/display animals, horticulture"
61131,13,"Pets/display animals, horticulture"
61134,13,"Pets/display animals, horticulture"
61135,13,"Pets/display animals, horticulture"
61139,13,"Pets/display animals, horticulture"
61143,13,"Pets/display animals, horticulture"
61144,13,"Pets/display animals, horticulture"
61146,13,"Pets/display animals, horticulture"
61147,13,"Pets/display animals, horticulture"
61156,13,"Pets/display animals, horticulture"
61160,13,"Pets/display animals, horticulture"
61178,1,Food - human
61276,1,Food - human
135618361,13,"Pets/display animals, horticulture"
15571,1,Food - human
15571,10,"Wearing apparel, accessories"
15571,12,"Handicrafts, jewellery, etc."
15572,1,Food - human
15572,10,"Wearing apparel, accessories"
15572,12,"Handicrafts, jewellery, etc."
136871,12,"Handicrafts, jewellery, etc."
136871,10,"Wearing apparel, accessories"
136871,1,Food - human
2474,1,Food - human
2474,14,Research
2478,15,Sport hunting/specimen collecting
2478,1,Food - human
8551,1,Food - human
9249,1,Food - human
9250,1,Food - human
11140,1,Food - human
11140,2,Food - animal
12126,2,Food - animal
12126,1,Food - human
13006,1,Food - human
20729,1,Food - human
20730,1,Food - human
20732,1,Food - human
190475,17,Other (free text)
190475,1,Food - human
53904610,13,"Pets/display animals, horticulture"
57482541,13,"Pets/display animals, horticulture"
57482813,13,"Pets/display animals, horticulture"
57482891,13,"Pets/display animals, horticulture"
57483047,13,"Pets/display animals, horticulture"
57484235,13,"Pets/display animals, horticulture"
57484421,13,"Pets/display animals, horticulture"
57484477,13,"Pets/display animals, horticulture"
57484524,13,"Pets/display animals, horticulture"
57484574,13,"Pets/display animals, horticulture"
57486659,13,"Pets/display animals, horticulture"
57486702,13,"Pets/display animals, horticulture"
57487001,13,"Pets/display animals, horticulture"
57487029,1,Food - human
57487283,13,"Pets/display animals, horticulture"
57487521,13,"Pets/display animals, horticulture"
57487729,13,"Pets/display animals, horticulture"
57487735,13,"Pets/display animals, horticulture"
57487931,13,"Pets/display animals, horticulture"
57487935,13,"Pets/display animals, horticulture"
57487939,13,"Pets/display animals, horticulture"
57490650,13,"Pets/display animals, horticulture"
57490650,1,Food - human
20436632,15,Sport hunting/specimen collecting
20437678,1,Food - human
20437880,1,Food - human
20431513,1,Food - human
177091,2,Food - animal
177091,3,Medicine - human & veterinary
177093,10,"Wearing apparel, accessories"
177093,1,Food - human
177093,3,Medicine - human & veterinary
182382,1,Food - human
53876438,1,Food - human
132781,1,Food - human
132725,1,Food - human
39773,1,Food - human
39773,17,Other (free text)
39773,13,"Pets/display animals, horticulture"
132737,1,Food - human
132732,1,Food - human
132786,1,Food - human
132779,13,"Pets/display animals, horticulture"
132779,1,Food - human
132805,13,"Pets/display animals, horticulture"
132805,1,Food - human
132741,1,Food - human
132757,1,Food - human
132825,1,Food - human
44678,1,Food - human
132796,1,Food - human
132762,13,"Pets/display animals, horticulture"
132762,1,Food - human
64401,1,Food - human
7858,13,"Pets/display animals, horticulture"
7858,3,Medicine - human & veterinary
7858,1,Food - human
64412,1,Food - human
64412,13,"Pets/display animals, horticulture"
7859,15,Sport hunting/specimen collecting
7859,1,Food - human
44673,1,Food - human
118359431,1,Food - human
132817,1,Food - human
132726,1,Food - human
132765,1,Food - human
132778,1,Food - human
64402,1,Food - human
132748,1,Food - human
132766,1,Food - human
132784,1,Food - human
132746,1,Food - human
132788,1,Food - human
132756,1,Food - human
132755,1,Food - human
132794,1,Food - human
132736,1,Food - human
132747,1,Food - human
132728,1,Food - human
132758,1,Food - human
132773,1,Food - human
132739,1,Food - human
132800,1,Food - human
132828,1,Food - human
132801,1,Food - human
132801,13,"Pets/display animals, horticulture"
163269,1,Food - human
114173026,1,Food - human
114178035,17,Other (free text)
10241,13,"Pets/display animals, horticulture"
163454,1,Food - human
163454,13,"Pets/display animals, horticulture"
170519,1,Food - human
170519,13,"Pets/display animals, horticulture"
170520,13,"Pets/display animals, horticulture"
170524,13,"Pets/display animals, horticulture"
11004,13,"Pets/display animals, horticulture"
115867306,13,"Pets/display animals, horticulture"
114178726,1,Food - human
114179335,1,Food - human
114179753,1,Food - human
114180377,1,Food - human
117007082,1,Food - human
117007235,1,Food - human
117007332,1,Food - human
117808957,13,"Pets/display animals, horticulture"
117809022,13,"Pets/display animals, horticulture"
118358912,1,Food - human
118360372,1,Food - human
184527,12,"Handicrafts, jewellery, etc."
184527,1,Food - human
98324221,2,Food - animal
164147,9,Construction or structural materials
164147,3,Medicine - human & veterinary
164147,6,Other chemicals
164147,2,Food - animal
164147,11,Other household goods
164147,10,"Wearing apparel, accessories"
164147,1,Food - human
164257,6,Other chemicals
164257,3,Medicine - human & veterinary
164257,2,Food - animal
164257,13,"Pets/display animals, horticulture"
164257,1,Food - human
164294,3,Medicine - human & veterinary
164294,2,Food - animal
164158,9,Construction or structural materials
164158,2,Food - animal
164158,1,Food - human
164217,11,Other household goods
164350,17,Other (free text)
120689838,13,"Pets/display animals, horticulture"
120692926,13,"Pets/display animals, horticulture"
120696704,13,"Pets/display animals, horticulture"
120818022,13,"Pets/display animals, horticulture"
182759,13,"Pets/display animals, horticulture"
182759,1,Food - human
22692129,1,Food - human
22692129,13,"Pets/display animals, horticulture"
22692966,1,Food - human
22692949,1,Food - human
22697369,13,"Pets/display animals, horticulture"
22697369,1,Food - human
22696201,13,"Pets/display animals, horticulture"
22695613,13,"Pets/display animals, horticulture"
22691924,1,Food - human
22691924,13,"Pets/display animals, horticulture"
22682585,1,Food - human
22682585,13,"Pets/display animals, horticulture"
22708108,1,Food - human
22708108,13,"Pets/display animals, horticulture"
22682548,13,"Pets/display animals, horticulture"
22682570,13,"Pets/display animals, horticulture"
22684152,1,Food - human
22684188,1,Food - human
22684188,13,"Pets/display animals, horticulture"
22688331,13,"Pets/display animals, horticulture"
22688335,13,"Pets/display animals, horticulture"
22688350,13,"Pets/display animals, horticulture"
22688996,13,"Pets/display animals, horticulture"
22690127,13,"Pets/display animals, horticulture"
22697226,3,Medicine - human & veterinary
22697277,11,Other household goods
22697484,1,Food - human
22698676,13,"Pets/display animals, horticulture"
22706389,13,"Pets/display animals, horticulture"
22706433,13,"Pets/display animals, horticulture"
2475,14,Research
2475,1,Food - human
22678869,1,Food - human
22697488,1,Food - human
22697488,13,"Pets/display animals, horticulture"
22685261,13,"Pets/display animals, horticulture"
22685261,1,Food - human
22720272,13,"Pets/display animals, horticulture"
22717709,13,"Pets/display animals, horticulture"
22678815,1,Food - human
22685326,13,"Pets/display animals, horticulture"
22709876,13,"Pets/display animals, horticulture"
22717254,15,Sport hunting/specimen collecting
22717254,13,"Pets/display animals, horticulture"
22717826,13,"Pets/display animals, horticulture"
22718003,13,"Pets/display animals, horticulture"
22718501,15,Sport hunting/specimen collecting
22718680,13,"Pets/display animals, horticulture"
22718783,13,"Pets/display animals, horticulture"
22719132,13,"Pets/display animals, horticulture"
22720176,13,"Pets/display animals, horticulture"
103810956,13,"Pets/display animals, horticulture"
22678728,1,Food - human
22678728,13,"Pets/display animals, horticulture"
22678944,1,Food - human
22678944,15,Sport hunting/specimen collecting
22678944,13,"Pets/display animals, horticulture"
22679993,1,Food - human
22679993,15,Sport hunting/specimen collecting
22679993,13,"Pets/display animals, horticulture"
22685342,1,Food - human
22685342,13,"Pets/display animals, horticulture"
22685352,1,Food - human
22685352,13,"Pets/display animals, horticulture"
22685356,13,"Pets/display animals, horticulture"
22690103,15,Sport hunting/specimen collecting
22690103,13,"Pets/display animals, horticulture"
22692081,13,"Pets/display animals, horticulture"
22692081,1,Food - human
22692081,15,Sport hunting/specimen collecting
22705929,15,Sport hunting/specimen collecting
22705929,13,"Pets/display animals, horticulture"
22705938,13,"Pets/display animals, horticulture"
22705938,3,Medicine - human & veterinary
22708426,13,"Pets/display animals, horticulture"
22709675,15,Sport hunting/specimen collecting
22709675,1,Food - human
22709675,13,"Pets/display animals, horticulture"
22709803,13,"Pets/display animals, horticulture"
22709918,13,"Pets/display animals, horticulture"
22710654,13,"Pets/display animals, horticulture"
22710791,13,"Pets/display animals, horticulture"
22711009,13,"Pets/display animals, horticulture"
22712795,13,"Pets/display animals, horticulture"
22712800,13,"Pets/display animals, horticulture"
22712851,13,"Pets/display animals, horticulture"
22712865,13,"Pets/display animals, horticulture"
22717672,13,"Pets/display animals, horticulture"
22717691,13,"Pets/display animals, horticulture"
22717733,13,"Pets/display animals, horticulture"
22717746,13,"Pets/display animals, horticulture"
22717758,13,"Pets/display animals, horticulture"
22717770,13,"Pets/display animals, horticulture"
22717869,13,"Pets/display animals, horticulture"
22717923,13,"Pets/display animals, horticulture"
22717945,13,"Pets/display animals, horticulture"
22717975,13,"Pets/display animals, horticulture"
22717994,13,"Pets/display animals, horticulture"
22718027,13,"Pets/display animals, horticulture"
22718031,13,"Pets/display animals, horticulture"
22718035,13,"Pets/display animals, horticulture"
22718546,15,Sport hunting/specimen collecting
22718546,1,Food - human
22718662,13,"Pets/display animals, horticulture"
22718674,13,"Pets/display animals, horticulture"
22719164,13,"Pets/display animals, horticulture"
22719181,13,"Pets/display animals, horticulture"
22719186,13,"Pets/display animals, horticulture"
22719196,13,"Pets/display animals, horticulture"
22719204,13,"Pets/display animals, horticulture"
22719233,13,"Pets/display animals, horticulture"
22719254,13,"Pets/display animals, horticulture"
22719260,13,"Pets/display animals, horticulture"
22719364,13,"Pets/display animals, horticulture"
22719416,13,"Pets/display animals, horticulture"
22719420,13,"Pets/display animals, horticulture"
22719518,13,"Pets/display animals, horticulture"
22719558,13,"Pets/display animals, horticulture"
22719574,13,"Pets/display animals, horticulture"
22719624,13,"Pets/display animals, horticulture"
22719761,13,"Pets/display animals, horticulture"
22720181,13,"Pets/display animals, horticulture"
22720201,13,"Pets/display animals, horticulture"
22720205,13,"Pets/display animals, horticulture"
22720931,13,"Pets/display animals, horticulture"
45111439,13,"Pets/display animals, horticulture"
45111439,15,Sport hunting/specimen collecting
45111439,1,Food - human
102998555,15,Sport hunting/specimen collecting
102998555,13,"Pets/display animals, horticulture"
102998555,1,Food - human
103761640,13,"Pets/display animals, horticulture"
103766207,1,Food - human
103766207,13,"Pets/display animals, horticulture"
103766207,15,Sport hunting/specimen collecting
103798440,13,"Pets/display animals, horticulture"
22719543,13,"Pets/display animals, horticulture"
22678823,1,Food - human
22678827,13,"Pets/display animals, horticulture"
22678855,13,"Pets/display animals, horticulture"
22678855,1,Food - human
22678865,13,"Pets/display animals, horticulture"
22678927,13,"Pets/display animals, horticulture"
22678927,1,Food - human
22679555,13,"Pets/display animals, horticulture"
22679555,1,Food - human
22690445,15,Sport hunting/specimen collecting
22690445,1,Food - human
22690445,13,"Pets/display animals, horticulture"
22690488,13,"Pets/display animals, horticulture"
22692990,13,"Pets/display animals, horticulture"
22692990,1,Food - human
22694629,13,"Pets/display animals, horticulture"
22709031,13,"Pets/display animals, horticulture"
22710299,13,"Pets/display animals, horticulture"
22710668,13,"Pets/display animals, horticulture"
22710675,13,"Pets/display animals, horticulture"
22710716,13,"Pets/display animals, horticulture"
22710771,13,"Pets/display animals, horticulture"
22712650,13,"Pets/display animals, horticulture"
22712671,13,"Pets/display animals, horticulture"
22713934,13,"Pets/display animals, horticulture"
22716487,13,"Pets/display animals, horticulture"
22716501,13,"Pets/display animals, horticulture"
22716959,15,Sport hunting/specimen collecting
22717979,13,"Pets/display animals, horticulture"
22718230,13,"Pets/display animals, horticulture"
22718276,13,"Pets/display animals, horticulture"
22718286,13,"Pets/display animals, horticulture"
22718366,13,"Pets/display animals, horticulture"
22718743,13,"Pets/display animals, horticulture"
22718770,13,"Pets/display animals, horticulture"
22718779,13,"Pets/display animals, horticulture"
22719099,13,"Pets/display animals, horticulture"
22719120,13,"Pets/display animals, horticulture"
22719128,13,"Pets/display animals, horticulture"
22719278,13,"Pets/display animals, horticulture"
22719398,13,"Pets/display animals, horticulture"
22719440,13,"Pets/display animals, horticulture"
22719461,13,"Pets/display animals, horticulture"
22719493,13,"Pets/display animals, horticulture"
22719499,13,"Pets/display animals, horticulture"
22719645,13,"Pets/display animals, horticulture"
22719801,13,"Pets/display animals, horticulture"
22719936,13,"Pets/display animals, horticulture"
22719944,13,"Pets/display animals, horticulture"
22719956,13,"Pets/display animals, horticulture"
22719967,13,"Pets/display animals, horticulture"
22719988,13,"Pets/display animals, horticulture"
22719998,13,"Pets/display animals, horticulture"
22720012,13,"Pets/display animals, horticulture"
22720020,13,"Pets/display animals, horticulture"
22720319,13,"Pets/display animals, horticulture"
22720441,13,"Pets/display animals, horticulture"
22720441,1,Food - human
103762997,13,"Pets/display animals, horticulture"
103763077,13,"Pets/display animals, horticulture"
103773898,15,Sport hunting/specimen collecting
103773898,1,Food - human
103882123,13,"Pets/display animals, horticulture"
22682632,12,"Handicrafts, jewellery, etc."
22682632,13,"Pets/display animals, horticulture"
22725962,13,"Pets/display animals, horticulture"
22724879,15,Sport hunting/specimen collecting
22724879,13,"Pets/display animals, horticulture"
22694601,15,Sport hunting/specimen collecting
22694601,1,Food - human
22694601,13,"Pets/display animals, horticulture"
22697664,13,"Pets/display animals, horticulture"
22697664,11,Other household goods
22679875,15,Sport hunting/specimen collecting
22679875,1,Food - human
22679875,13,"Pets/display animals, horticulture"
22734070,1,Food - human
22694299,1,Food - human
22694299,13,"Pets/display animals, horticulture"
22694324,15,Sport hunting/specimen collecting
22694324,13,"Pets/display animals, horticulture"
22717836,13,"Pets/display animals, horticulture"
22694160,13,"Pets/display animals, horticulture"
22694240,15,Sport hunting/specimen collecting
22694245,15,Sport hunting/specimen collecting
22694303,1,Food - human
22694317,13,"Pets/display animals, horticulture"
22694329,15,Sport hunting/specimen collecting
22694329,13,"Pets/display animals, horticulture"
22694379,13,"Pets/display animals, horticulture"
22694387,3,Medicine - human & veterinary
22694387,13,"Pets/display animals, horticulture"
22694387,1,Food - human
22694455,13,"Pets/display animals, horticulture"
22694462,13,"Pets/display animals, horticulture"
22694469,15,Sport hunting/specimen collecting
22694542,13,"Pets/display animals, horticulture"
22694571,13,"Pets/display animals, horticulture"
22694571,1,Food - human
22694841,13,"Pets/display animals, horticulture"
22694841,1,Food - human
22696610,1,Food - human
22696610,13,"Pets/display animals, horticulture"
22696610,15,Sport hunting/specimen collecting
22696657,13,"Pets/display animals, horticulture"
22696657,15,Sport hunting/specimen collecting
22696657,1,Food - human
22696698,13,"Pets/display animals, horticulture"
22696698,1,Food - human
22696806,13,"Pets/display animals, horticulture"
22697728,13,"Pets/display animals, horticulture"
22697738,1,Food - human
22697738,13,"Pets/display animals, horticulture"
22697852,1,Food - human
22697896,1,Food - human
22698012,1,Food - human
22698035,1,Food - human
22698080,1,Food - human
22698132,1,Food - human
22698136,1,Food - human
22698140,1,Food - human
22698175,1,Food - human
22698216,7,Fuels
22698216,11,Other household goods
22698216,1,Food - human
22698226,15,Sport hunting/specimen collecting
22698226,1,Food - human
22698305,1,Food - human
22698314,1,Food - human
22698398,1,Food - human
22698477,15,Sport hunting/specimen collecting
22728011,1,Food - human
22728011,7,Fuels
22729421,1,Food - human
22732244,15,Sport hunting/specimen collecting
22732244,1,Food - human
22736135,1,Food - human
22736135,7,Fuels
45048812,1,Food - human
45061132,15,Sport hunting/specimen collecting
45061132,1,Food - human
45959182,1,Food - human
45959186,1,Food - human
22690515,13,"Pets/display animals, horticulture"
22729686,1,Food - human
22729686,13,"Pets/display animals, horticulture"
22697583,13,"Pets/display animals, horticulture"
22697583,1,Food - human
190470,1,Food - human
68002767,9,Construction or structural materials
68501483,9,Construction or structural materials
68501483,3,Medicine - human & veterinary
68501483,12,"Handicrafts, jewellery, etc."
46200,9,Construction or structural materials
46200,1,Food - human
182736,1,Food - human
110680094,13,"Pets/display animals, horticulture"
110680094,14,Research
111392774,3,Medicine - human & veterinary
111392774,2,Food - animal
111392774,11,Other household goods
111392774,1,Food - human
55094095,13,"Pets/display animals, horticulture"
55094095,1,Food - human
60376,1,Food - human
155675,2,Food - animal
155675,12,"Handicrafts, jewellery, etc."
126025102,9,Construction or structural materials
126025102,7,Fuels
181777,1,Food - human
128113173,9,Construction or structural materials
128113173,7,Fuels
128113173,3,Medicine - human & veterinary
128113197,9,Construction or structural materials
128113197,7,Fuels
128113197,3,Medicine - human & veterinary
134502186,13,"Pets/display animals, horticulture"
163198,1,Food - human
60358,1,Food - human
61262,1,Food - human
61243,1,Food - human
61224,1,Food - human
60355,1,Food - human
9194,15,Sport hunting/specimen collecting
9194,1,Food - human
186101,1,Food - human
50301841,7,Fuels
54424648,9,Construction or structural materials
54426310,9,Construction or structural materials
54426310,11,Other household goods
57498289,1,Food - human
70102527,9,Construction or structural materials
70102244,9,Construction or structural materials
70102356,9,Construction or structural materials
70102122,17,Other (free text)
95366583,1,Food - human
95366641,9,Construction or structural materials
95366641,8,Fibre
95366641,12,"Handicrafts, jewellery, etc."
95366641,1,Food - human
95366641,10,"Wearing apparel, accessories"
95366677,9,Construction or structural materials
95366677,1,Food - human
181899,1,Food - human
165799,2,Food - animal
110380830,14,Research
181632,1,Food - human
182167,13,"Pets/display animals, horticulture"
182167,1,Food - human
128046756,12,"Handicrafts, jewellery, etc."
128046756,11,Other household goods
34216,7,Fuels
203725,14,Research
203725,13,"Pets/display animals, horticulture"
203725,16,Establishing ex-situ production *
182126,2,Food - animal
182126,1,Food - human
61918215,9,Construction or structural materials
61918215,1,Food - human
62019878,9,Construction or structural materials
62019878,3,Medicine - human & veterinary
62019878,11,Other household goods
62019878,1,Food - human
54421265,9,Construction or structural materials
62027797,9,Construction or structural materials
62027797,12,"Handicrafts, jewellery, etc."
62027797,11,Other household goods
62027797,6,Other chemicals
62027797,3,Medicine - human & veterinary
62027797,2,Food - animal
62027797,7,Fuels
62027797,14,Research
64594063,3,Medicine - human & veterinary
64594083,1,Food - human
64593931,7,Fuels
64593971,3,Medicine - human & veterinary
70102530,9,Construction or structural materials
70102457,3,Medicine - human & veterinary
70102778,17,Other (free text)
70102778,3,Medicine - human & veterinary
70102219,17,Other (free text)
70102219,3,Medicine - human & veterinary
70102745,2,Food - animal
185457,1,Food - human
185457,3,Medicine - human & veterinary
185457,10,"Wearing apparel, accessories"
185457,11,Other household goods
185457,9,Construction or structural materials
95366796,8,Fibre
95366796,1,Food - human
183002,1,Food - human
183002,13,"Pets/display animals, horticulture"
182655,13,"Pets/display animals, horticulture"
182655,1,Food - human
18435930,3,Medicine - human & veterinary
18435930,13,"Pets/display animals, horticulture"
18435930,11,Other household goods
68044590,9,Construction or structural materials
68044590,3,Medicine - human & veterinary
68044590,1,Food - human
61983444,9,Construction or structural materials
61983444,11,Other household goods
61918341,9,Construction or structural materials
61918341,7,Fuels
61918341,3,Medicine - human & veterinary
61918341,11,Other household goods
166477,1,Food - human
166477,13,"Pets/display animals, horticulture"
166477,17,Other (free text)
63238,1,Food - human
13490755,13,"Pets/display animals, horticulture"
13490755,14,Research
60414,1,Food - human
60414,13,"Pets/display animals, horticulture"
60415,1,Food - human
61309,1,Food - human
58388814,3,Medicine - human & veterinary
65877688,3,Medicine - human & veterinary
65877688,1,Food - human
68002338,9,Construction or structural materials
68002338,7,Fuels
70102505,18,Unknown
70102553,9,Construction or structural materials
185206,9,Construction or structural materials
185206,3,Medicine - human & veterinary
185206,12,"Handicrafts, jewellery, etc."
185206,8,Fibre
95366816,9,Construction or structural materials
95366816,3,Medicine - human & veterinary
95366816,11,Other household goods
95366816,1,Food - human
95366856,9,Construction or structural materials
181801,1,Food - human
181657,1,Food - human
32243,9,Construction or structural materials
32243,11,Other household goods
32243,7,Fuels
165761,14,Research
128047627,2,Food - animal
128047627,7,Fuels
128048774,3,Medicine - human & veterinary
128048774,1,Food - human
32241,9,Construction or structural materials
32241,7,Fuels
32241,11,Other household goods
62020931,9,Construction or structural materials
62020931,7,Fuels
62020931,3,Medicine - human & veterinary
62020931,11,Other household goods
135681,1,Food - human
60447,1,Food - human
61187,13,"Pets/display animals, horticulture"
61987844,9,Construction or structural materials
61987844,11,Other household goods
61987844,7,Fuels
64563566,18,Unknown
64593901,9,Construction or structural materials
64593901,1,Food - human
68002705,9,Construction or structural materials
68002547,9,Construction or structural materials
68002547,3,Medicine - human & veterinary
68002547,1,Food - human
70102603,9,Construction or structural materials
44393396,10,"Wearing apparel, accessories"
44393396,11,Other household goods
44393396,12,"Handicrafts, jewellery, etc."
44393396,8,Fibre
44393396,9,Construction or structural materials
44393396,3,Medicine - human & veterinary
44393396,1,Food - human
95366656,9,Construction or structural materials
95366656,3,Medicine - human & veterinary
95366656,11,Other household goods
95366656,1,Food - human
95366711,9,Construction or structural materials
95366711,1,Food - human
182803,1,Food - human
182803,13,"Pets/display animals, horticulture"
182803,14,Research
182803,17,Other (free text)
181906,17,Other (free text)
181906,14,Research
181906,13,"Pets/display animals, horticulture"
181906,1,Food - human
115864780,15,Sport hunting/specimen collecting
115864780,1,Food - human
91157286,1,Food - human
128050276,9,Construction or structural materials
128050276,3,Medicine - human & veterinary
128050276,2,Food - animal
34449,1,Food - human
34449,9,Construction or structural materials
32240,1,Food - human
62753,11,Other household goods
62753,9,Construction or structural materials
62753,4,Poisons
62753,3,Medicine - human & veterinary
135579,1,Food - human
60626,1,Food - human
61287,1,Food - human
57498955,1,Food - human
70102417,9,Construction or structural materials
88420742,1,Food - human
103430211,1,Food - human
103430215,1,Food - human
103430236,1,Food - human
107379116,13,"Pets/display animals, horticulture"
164459,13,"Pets/display animals, horticulture"
177290,1,Food - human
120202907,3,Medicine - human & veterinary
120202907,1,Food - human
185727,14,Research
185727,13,"Pets/display animals, horticulture"
199677,13,"Pets/display animals, horticulture"
130052145,9,Construction or structural materials
130052145,3,Medicine - human & veterinary
130052145,2,Food - animal
130052145,11,Other household goods
130052145,1,Food - human
130052185,3,Medicine - human & veterinary
130052185,2,Food - animal
130052185,1,Food - human
131762561,2,Food - animal
131762561,6,Other chemicals
85117688,7,Fuels
95366733,17,Other (free text)
103430191,1,Food - human
103430195,1,Food - human
111393967,3,Medicine - human & veterinary
111393967,11,Other household goods
111393967,1,Food - human
168908,3,Medicine - human & veterinary
168908,1,Food - human
120146589,3,Medicine - human & veterinary
185725,9,Construction or structural materials
185725,3,Medicine - human & veterinary
164114,8,Fibre
168883,1,Food - human
120202748,3,Medicine - human & veterinary
120202748,10,"Wearing apparel, accessories"
120202748,1,Food - human
120202792,8,Fibre
120202792,3,Medicine - human & veterinary
120202792,12,"Handicrafts, jewellery, etc."
120202792,11,Other household goods
120202792,9,Construction or structural materials
120214361,3,Medicine - human & veterinary
120214361,12,"Handicrafts, jewellery, etc."
120214361,11,Other household goods
120214361,10,"Wearing apparel, accessories"
120214361,1,Food - human
126712207,9,Construction or structural materials
126712207,3,Medicine - human & veterinary
168969,3,Medicine - human & veterinary
46100481,1,Food - human
174469,1,Food - human
174469,10,"Wearing apparel, accessories"
174469,3,Medicine - human & veterinary
164060,3,Medicine - human & veterinary
177028,1,Food - human
177028,3,Medicine - human & veterinary
177028,6,Other chemicals
177028,17,Other (free text)
95366595,9,Construction or structural materials
95366595,8,Fibre
95366595,11,Other household goods
95366595,1,Food - human
179530,1,Food - human
103430187,1,Food - human
103430199,1,Food - human
19891792,9,Construction or structural materials
107387381,13,"Pets/display animals, horticulture"
168863,3,Medicine - human & veterinary
168790,3,Medicine - human & veterinary
168790,17,Other (free text)
120143576,12,"Handicrafts, jewellery, etc."
120146607,9,Construction or structural materials
120146607,3,Medicine - human & veterinary
168885,3,Medicine - human & veterinary
168885,2,Food - animal
120202724,2,Food - animal
120202724,11,Other household goods
185699,13,"Pets/display animals, horticulture"
185699,6,Other chemicals
185699,3,Medicine - human & veterinary
185699,2,Food - animal
185699,14,Research
185699,1,Food - human
120210173,13,"Pets/display animals, horticulture"
120214332,3,Medicine - human & veterinary
120214332,2,Food - animal
120214332,13,"Pets/display animals, horticulture"
120214332,1,Food - human
120214332,17,Other (free text)
130052168,3,Medicine - human & veterinary
130052168,12,"Handicrafts, jewellery, etc."
130052168,1,Food - human
164281,16,Establishing ex-situ production *
164281,1,Food - human
164281,12,"Handicrafts, jewellery, etc."
64593883,9,Construction or structural materials
64593883,7,Fuels
87635507,1,Food - human
183133,1,Food - human
183133,15,Sport hunting/specimen collecting
44672,1,Food - human
132722,1,Food - human
44677,1,Food - human
132745,1,Food - human
132804,1,Food - human
132802,1,Food - human
61339,1,Food - human
132797,15,Sport hunting/specimen collecting
132797,1,Food - human
132810,1,Food - human
132738,1,Food - human
132738,13,"Pets/display animals, horticulture"
44393545,1,Food - human
103430207,1,Food - human
103430231,1,Food - human
185740,1,Food - human
185740,16,Establishing ex-situ production *
120184374,4,Poisons
120184374,3,Medicine - human & veterinary
120184374,2,Food - animal
120184374,1,Food - human
121936835,13,"Pets/display animals, horticulture"
130052128,3,Medicine - human & veterinary
130052128,2,Food - animal
130052128,11,Other household goods
115873649,13,"Pets/display animals, horticulture"
185433,17,Other (free text)
164443,8,Fibre
164443,3,Medicine - human & veterinary
22685338,13,"Pets/display animals, horticulture"
22689032,13,"Pets/display animals, horticulture"
22689048,13,"Pets/display animals, horticulture"
70102682,9,Construction or structural materials
70102682,3,Medicine - human & veterinary
70102682,1,Food - human
22697123,13,"Pets/display animals, horticulture"
22697123,11,Other household goods
22697123,15,Sport hunting/specimen collecting
22713213,13,"Pets/display animals, horticulture"
22719570,13,"Pets/display animals, horticulture"
22720944,13,"Pets/display animals, horticulture"
22697510,1,Food - human
22697510,13,"Pets/display animals, horticulture"
22708822,13,"Pets/display animals, horticulture"
22708822,15,Sport hunting/specimen collecting
22708822,1,Food - human
22718818,13,"Pets/display animals, horticulture"
22718833,13,"Pets/display animals, horticulture"
22718837,13,"Pets/display animals, horticulture"
22718860,13,"Pets/display animals, horticulture"
22718882,13,"Pets/display animals, horticulture"
22718890,13,"Pets/display animals, horticulture"
22718921,13,"Pets/display animals, horticulture"
22718966,13,"Pets/display animals, horticulture"
22718983,13,"Pets/display animals, horticulture"
22719022,13,"Pets/display animals, horticulture"
22719288,13,"Pets/display animals, horticulture"
22719293,13,"Pets/display animals, horticulture"
22719298,13,"Pets/display animals, horticulture"
22719340,13,"Pets/display animals, horticulture"
